product_id,name,rating,custom_stock,preorder,price,discount_precentage,discounted_price,shop_name,shop_location,description,url_desktop,campaign_id,campaign_sold_count,is_official,is_topads
2187806785,Sarung Mobil / Cover Mobil Plastik Transparan Tebal Waterproof M Size - M,,4,False,Rp87.400,,Rp200.000,Clean&amp;Clean Shop,Kota Cirebon,"*)Item: Sarung / Selimut / Cover Mobil Plastik Transparan Tebal Waterproof (Tersedia 3 Variant Size : M , L, XL)*)Material: Plastik PE 40 micron Waterproof/Sunproof/Dustproof*)Variant Size=*) Note : mohon dicheckout sesuai variant mobil anda (masuk ke ukuran : M / L / XL). Berikut contoh panduan nya :1) M Size : Jenis Mobil Sedan Pendek/CityCar/Hatchback, panjang mobil up to 4.5m dan tinggi mobil up to 1.4m : - AGYA / AYLA- BRIO- CITY- DATSUN GO- MAZDA 2- MIRAGE- NISSAN MARCH- PICANTO- SIRION- SPLASH- SWIFT- VIOS- YARIS- DLL2) L Size : Jenis Mobil Sedan Panjang / Small MPV :- ACCORD- AVANZA/XENIA- BMW- BRV- CAMRY- CALYA / SIGRA- C-HR- CIVIC- ERTIGA- FREED- HRV- IGNIS- JUKE- LIVINA- MAZDA CX3- MERCY- MOBILIO- RUSH/TERIOS- SIENTA- XL7- Xpander- DLL3) XL Size : Jenis Mobil MPV / Large SUV- Alphard- Fortuner / Pajero / Everest- Harrier- Innova Lama+Reborn- Karnival- Kijang Kapsul- Serena- Terra- Wuling Almaz / Confero- DLL*)Fitur : Transparan , lentur, elastis, lembut dan tidak merusak cat / body mobil + elastic band di ujung plastik untuk mengencangkan cover mobil sehingga patent dan tidak mudah lepas dalam kondisi angin besar. Cover melindungi cat mobil dari segala cuaca, sinar UV matahari, hujan, scratch /goresan benda tajam &kasar, debu &kotoran. *) Note : - Harap baca deskripsi produk baik-baik sebelum membeli produk kami (kami tidak melayani complain pengembalian / return barang dengan alasan apapun yang disebabkan kelalaian pembeli), kecuali kelalaian disebabkan oleh pihak toko kami (misal:kesalahan pengiriman size)- Harap konsultasi terlebih dahulu jika mobil anda tidak termasuk ke dalam list Variant Size M/L/XL agar menghindari kesalahan pemesanan ukuran dan mobil anda dapat tercover dengan fit.- Kami tidak melayani return, karena begitu plastik OPP dibuka, cover mobil akan mengembang dan tidak akan bisa dipacking kembali ke dalam plastik OPP (sehingga tidak dapat kami jual lagi)",https://www.tokopedia.com/cleanandcleanshop,4400764,16,False,False
9162251371,Korean Microfiber Wash Mitt Sarung Tangan Cuci Mobil Premium 20x30cm - Biru,,4,False,Rp46.000,,Rp120.000,Clean&amp;Clean Shop,Kota Cirebon,"ItemÂ :Â SarungÂ TanganÂ CuciÂ BahanÂ MicrofiberÂ KoreaÂ /Â KoreanÂ MicrofiberÂ WashÂ MittÂ PremiumÂ TebalÂ 2000GSM-Â UkuranÂ AsliÂ :Â 20x30Â cmÂ (toleransiÂ selisih/marginÂ errorÂ :Â 0.5-1.5cm)-Â BeratÂ KotorÂ (diluarÂ beratÂ packaging)Â :Â Â±86-90Â gram/pcÂ (toleransiÂ selisih/marginÂ errorÂ 1-5Â gr/pc)-Â BeratÂ VolumetrikÂ :Â Â±150Â gram/pcÂ (pÂ xÂ lÂ xÂ tÂ Ã·Â 6000)Â ->Â pembelianÂ 1Â kgÂ muatÂ 8Â pcsÂ (masihÂ kenaÂ hitunganÂ ongkirÂ 1Â kg)-Â KetebalanÂ :Â Â±Â 1800-2000Â GSMÂ (PalingÂ TebalÂ /Â CocokÂ untukÂ Heavy-DutyÂ Usage)-Â PackagingÂ :Â IncludeÂ ZipperÂ Bag-Â MaterialÂ :Â 100%Â KoreanÂ Microfiber-Â ColourÂ :Â BiruÂ &Â Hitam-Â FeatureÂ :Â ->Â BahanÂ sangatÂ halusÂ -Â tidakÂ akanÂ membuatÂ baretÂ keÂ mobilÂ (100%Â swirlÂ free)->Â BahanÂ extraÂ tebalÂ -Â mampuÂ menampungÂ banyakÂ airÂ danÂ sabunÂ sehinggaÂ saatÂ digosokÂ keÂ kendaraan,Â sabunÂ me-lubrikasiÂ pasirÂ danÂ sisaÂ debuÂ denganÂ baikÂ (prosesÂ pencucianÂ jauhÂ lebihÂ efektifÂ danÂ optimal)->Â MemilikiÂ peganganÂ diÂ dalamÂ untukÂ mempermudahÂ prosesÂ pencucianÂ kendaraanÂ danÂ antiÂ selip->Â LapisanÂ dalamÂ denganÂ spongeÂ kainÂ ygÂ lenturÂ danÂ kuat->Â KaretÂ lenganÂ elastisÂ danÂ kuatÂ sehinggaÂ tidakÂ mudahÂ longgarCaraÂ pencucianÂ yangÂ baikÂ :Â 1.Â SiapkanÂ ember,Â campurÂ shampooÂ denganÂ airÂ sesuaiÂ takaran.2.Â SiramÂ mobilÂ denganÂ airÂ &Â shampooÂ yangÂ sudahÂ dicampurÂ untukÂ merontokanÂ pasirÂ danÂ debu.3.Â PencucianÂ dimulaiÂ dariÂ bagianÂ palingÂ atasÂ kendaraan,Â keÂ palingÂ bawah,Â karenaÂ bagianÂ terkotorÂ danÂ berpasirÂ biasanyaÂ adaÂ diÂ areaÂ bawahÂ mobil.Â MenggosokÂ bagianÂ berpasirÂ diÂ awalÂ proses,Â akanÂ membuatÂ mittÂ menjadiÂ kotorÂ danÂ berpasir.4.Â CelupÂ danÂ perasÂ mittÂ keÂ emberÂ setelahÂ pencucianÂ setiapÂ panelÂ /Â sisiÂ mobil.Â SqueezeÂ /Â perasÂ mittÂ denganÂ baikÂ supayaÂ pasirÂ rontok.5.Â Siram,Â danÂ lapÂ bersihÂ kendaraanÂ andaÂ denganÂ lapÂ microfiberÂ ygÂ xtraÂ lembutÂ jugaÂ untukÂ mencegahÂ terjadinyaÂ swirlÂ /Â baret.SilahkanÂ cekÂ paketÂ bundleÂ dibawahÂ jikaÂ inginÂ orderÂ bersamaanÂ denganÂ LapÂ MicrofiberÂ bahanÂ MicrofiberÂ PremiumÂ XtraÂ LembutÂ TebalÂ 600GSMÂ 40x40cmÂ supayaÂ lebihÂ hematÂ danÂ menikmatiÂ PremiumÂ CarÂ WashingÂ kelasÂ CarSalonÂ diÂ rumahÂ aganÂ ya..Â ğŸ˜ğŸ‘ğŸ»HappyÂ Shopping,Â Clean&CleanÂ Shop",https://www.tokopedia.com/cleanandcleanshop,4400764,16,False,False
11620149802,Kacamata Hitam Sunglasses AntiUV400 Frame Kotak Pria Wanita - IOOI 851,,1,False,Rp38.888,,Rp277.775,IOOI Eyewear Official Shop,Jakarta Pusat,"IOOI Eyewear Official Shop adalah kacamata yang nyaman untuk membantu Anda memiliki style yang menarik dan membantu untuk memulai hari-hari yang mencerahkan saat beraktifitas, maupun saat santai.Kacamata anti silau dan anti radiasi ultra violet.Kacamata Hitam Sunglasses AntiUV400 Frame Kotak Pria WanitaTipe : IOOI 851Spesifikasi :- Frame Material : Plastic- Bentuk Frame : Kotak/SquareUkuran:Total Width : 141 mmLens Width : 48 mmLens Height : 31 mmNose Pad : 21 mmArm Length : 145 mmPilihan Warna: Black GreyKelengkapan yang didapat : 1 Set Kacamata Hardcase (Tempat Penyimpanan Kacamata) Kain Lap (Kain Untuk Pembersih Lensa)Syarat Ketentuan Retur :1. Pembeli WAJIB menyertakan VIDEO UNBOXING.Pengembalian tidak kami terima jika :1. Penilaian subyektif (seperti : tidak suka, berbeda dengan yang dibayangkan).2. Tidak menerima pengembalian jika kesalahan dari pihak pembeli.* Jika terdapat kendala dalam pesanan mohon diskusikan dengan CS kami terlebih dahulu sebelum memberikan penilaian *Jam Operasional :Senin-Jum'at : 09:00-17:30Sabtu-Minggu : 09:00-16.30Hari Minggu/Tanggal Merah (LIBUR) : 09:00-17:30Untuk transaksi yang masuk pada jam 15:00 akan dikirim pada hari selanjutnya.Jangan sungkan untuk diskusikan atau chat kami terlebih dahulu.",https://www.tokopedia.com/iooieyewear,4400764,2,True,False
11199700506,Vacuum Insulated Sport Jug 2500ml - Black,,1,False,Rp498.138,,Rp865.800,Thermos Indonesia,Jakarta Barat,"FJQ-2500 BKThermos adalah produsen global dan pelopor dalam mengembangkan produk wadah vakum yang inovatif dengan teknologi isolasi termutakhir yang sesuai dengan berbagai gaya hidup.Product ParameterLisensi : JepangKode : FJQ-2500 BKVolume : 2500 mlBerat : 1.4 KgMaterial : Stainless SteelWarna : Black Menyimpan temperatur suhu terendah : dibawah 12C (6 jam)Cara yang tepat untuk membersihkan ThermosSetelah pemakaian bersihkan dengan air panas sampai bersih.Bersih bebas kerak1. Masukan sabun cuci piring secukupnya ke dalam Thermos2. Tambahkan air panas hingga penuh. Diamkan kurang lebih 5 menit.3. Bilas dengan air panas kurang lebih 3 kali.Bersih dari bekas kopi, teh atau susu1. Kocok Thermos dengan air panas hingga ampas hilang2. Masukan sabun cuci piring secukup nya kemudian gosok dengan sikat halus.3. Bilas dengan air panas hingga busa hilang.Kebijakan Komplain & Pengembalian Pesanan:1. Mohon untuk bisa melakukan Video Unboxing (Pembukaan Paket), Foto Penerimaan Produk, Foto Resi dan Label Pembeli saat paket sudah berhasil diterima sehingga jika ada Kerusakan, Kekurangan Produk/Hadiah, atau Ketidaksesuaian Produk yang diterima bisa dilakukan validasi melalui kelengkapan tersebut.2. Jika tidak ada atau hanya memiliki salah satu dari kelengkapan yang disebutkan, maka segala bentuk komplain yang masuk tidak bisa ditindak lanjuti atau dianggap tidak sah. *kecuali: memang ada kesalahan dari sisi Penjual3. Kerusakan packaging hanya pada bagian luar (bagian dalam utuh, produk tidak ada kerusakan/kekurangan, dll) disebabkan penanganan paket dari Pihak Jasa Ekspedisi yang kurang baik. Diharapkan agar Pembeli bisa melakukan komplain langsung ke Pihak Jasa Ekspedisi.",https://www.tokopedia.com/thermos,4400764,2,True,False
9096311157,Sniper Splitter Converter lightning to 3.5mm audio jack,,2,False,Rp29.000,,Rp199.000,Sniper Indonesia,Jakarta Barat,"Sniper Splitter Converter lightning to 3.5mm male audio jackâ¦¿Spesifikasi :âš¡ï¸Material : Aluminum alloy+nylonâš¡ï¸Interface : Lightningâš¡ï¸Output : 5V-2.4Aâš¡ï¸Color : Blackâš¡ï¸Cable Length : Â± 13cmâš¡ï¸Function : Charging ,Music & Call ( LIGHTNING OPEN MIC ,JACK 3.5MM )âš¡ï¸Support : Charging ,Music & Callâ¦¿Powerful FunctionsAllows you to Control Music (volume, previous/next), Answer Phone Calls easily, just connect audio headphone/earphone/microphone to your Apple devices with the adapter.â¦¿Plug & PlayThis adapter lets you connect devices that use a 3.5mm audio plug to your Lightning devices. Just plug the adapter in your device, let your Apple equipment recognize the adapter for 3-5 sec before playing music.â¦¿Wide Compatibility- Compatible with Apple devices which have a lightning connector (iPhone 14 Pro Max / iPhone 14 Pro / iPhone 14 Plus / iPhone 14 / iPhone 13 Pro Max / iPhone 13 Pro / iPhone 13 / iPhone 7 / 7 Plus / 8 / 8 Plus / X / XR / XS / XS Max / 11 / 11 Pro / 11 Pro Max / SE(2020) / 12 / 12 Mini / 12 Pro / 12 Pro Max, etc).- The 3.5mm female adapter works with virtually any 3.5mm audio device, including headphones, earphones, and audio cables.CATATAN : Mohon videokan proses unboxing pada saat Anda membuka paket pengiriman. Segala komplain mengenai kekurangan barang tidak akan kami tanggapi tanpa adanya bukti video unboxing. Terima Kasih",https://www.tokopedia.com/sniper-indonesia,4181187,3,True,False
448541318,Alas duduk lantai/lesehan 40x40 cm isi rebonded anti kempes,,2,False,Rp28.000,,Rp52.900,Re-born Tech,Kota Tangerang,"Alas duduk lantai/lesehan anti kempes dan cover tahan airUkuran :40x40Isi : Rebonded D50Cover :oscar tahan air dan mudah dibersihkanCover dilengkapi ritsletingPilihan warna:Abu,coklat,merah,maroon,cream,pink,hijau,biru,ungu,hitam,cream",https://www.tokopedia.com/re-borntech,4181187,3,True,False
2049582561,kopi drip bag paket 5 pcs arabika dan blend,,2,False,Rp25.000,,Rp50.000,Kemenady Coffee,Kota Bogor,"Bagi kamu yang penasaran dengan kopi pilihan dan terbaik kami, kamu sekarang bisa menikmati di rumah saja. Cukup dengan gelas dan teko air panas kamu bisa nyeduh 2 kopi terbaik pilihan kami.Paket Drip Bag isi 5pcs:(3ğ˜¹)  Emergency Blend 8gr(2ğ˜¹)  Arabica Bogor Gn Arca Red Honey 8grCara Penyeduhan:1. Letakan dripbag yang telah dibuka di atas gelas. (Cangkir lebih baik)2. Lakukan proses blooming dengan menyiram permukaan atas dripbag dengan air panas 20ml selama 30 detik.3. Lakukan penyeudhan dengan perlahan sebanyak 150ml air panas.4. Setelah penyeduhan diamkan selama 3 menit.5. Angkat Dripbag dan Enjoy your Coffee !!remeber #neverskipyourshot",https://www.tokopedia.com/kemenadycoffee,4181187,3,False,False
3225102949,kopi dripbag anti ngantuk Night Hunter 5pcs,,2,False,Rp20.000,,Rp40.000,Kemenady Coffee,Kota Bogor,PEMBELIAN MIN 5 PCSKopi Drip Bag yang cocok buat kamu yang lagi anti ngantuk. Pilihan kopi di Drip Bag Series ini dirancang untuk menambah asupan kafein kamu di malam har.Paket Drip Bag isi 5pcs:(3ğ˜¹) Kleverig Blend 8gr(2ğ˜¹) Robusta Bogor Gn Arca Red Honey 8grCara Penyeduhan:1. Letakan dripbag yang telah dibuka di atas gelas. (Cangkir lebih baik)2. Lakukan proses blooming dengan menyiram permukaan atas dripbag dengan air panas 20ml selama 30 detik.3. Lakukan penyeudhan dengan perlahan sebanyak 150ml air panas.4. Setelah penyeduhan diamkan selama 3 menit.5. Angkat Dripbag dan Enjoy your Coffee !!remeber #neverskipyourshot,https://www.tokopedia.com/kemenadycoffee,4181187,3,False,False
1672618151,Evangeline Musk Eau De Parfum 100ml Black Parfum Wanita,,2,False,Rp33.954,,Rp50.000,Evangeline Parfum,Jakarta Utara,"Black Musk  Top Notes: Pear, Pink Pepper, Bergamot  Middle Notes: Heliotrope, Marzipan, Almond, Ylang Ylang, Licorice  Base Notes: Musky, Patchouli, Vetiver, ChocolateVolume: 100ml Eau De ParfumDetail pengiriman:- Pesanan dikirim dari Jakarta- Parfum dikirim menggunakan kardus dan 1 layer bubble- Pengiriman luar Pulau Jawa disarankan belanja max 4 botol / transaksi",https://www.tokopedia.com/evangelineparfum,4400764,3,True,False
644605696,NutriSari Blewah (40 Sch),,6,False,Rp45.810,,Rp62.000,NutriMart,Jakarta Utara,"NutriSari Blewah merupakan minuman serbuk dari blewah yang kaya akan vitamin dan mineral. Rasa blewah yang segar memperkaya rasa NutriSari Blewah untuk disajikan dingin dan cocok untuk berbuka puasa. Hanya blewah terbaik yang kami pilih untuk memberikan manfaat 6 vitamin, 2 mineral, dan vitamin C yang mampu penuhi 100% AKG tubuh. NutriSari Blewah, segar dan bervitamin untuk berbuka puasa!Kreasi Menu NutriSari: Es Serut NutriSari BlewahCara Penyajian dan Petunjuk Konsumsi :Larutkan 1 sachet NutriSari Blewah kedalam segelas air dingin (250 ml). NutriSari Blewah siap menyegarkan harimu!Bahan-bahan untuk jelly NutriSari: - 5 sachet NutriSari Blewah - 30 gr Bubuk Jelly - 1000 ml Air - 400 r Nata de coco - 40 gr Biji Selasih (direndam dalam 200ml air) - 3-5 buah Jeruk NipisBahan-bahan untuk simple syrup: - 500 gr Gula Pasir - 200 ml Air - 2 lembar Daun PandanCara membuat: 1. Masukkan 5 sachets NutriSari Blewah + 30 gr Bubuk Jelly + 1000 ml Air. Masak hingga mendidih 2. Tuang larutan Jelly NutriSari Blewah ke dalam wadah, dinginkan hingga mengeras 3. Kerok jelly menggunakan kerokan kelapa4. Masak seluruh bahan simple syrup, didihkan hingga mengental 5. Potong jeruk nipis 6. Masukkan jelly, selasih, sirup dan potongan jeruk nipis ke dalam gelas cup. Tambahkan es batu dan air sesuai selera.Konsultasikan langsung kebaikan jeruk dalam NutriSari Blewah melalui customer relation kami di nomor 021-4607777",https://www.tokopedia.com/nutrimartid,4400764,9,True,False
12398730189,PAKET Snack Creamy Kucing 50 PCS-Cat Food-Paket Vitamin Kucing Basah,,4,False,Rp33.021,,Rp87.500,Pawsitive Vibes,Jakarta Barat,"Paket snack kucing cremay,Harga untuk isi 50pcs.Snack kucing terbaik untuk kesayangan kamu 100% daging asli, kaya nutrisi. Sehat dan bebas kimia. Manfaat:ğŸ¾Menambah nafsu makan kucingğŸ¾Membuat bulu lebih lebat dan bercahaya ğŸ¾ Meningkatkan imunitas anabulTersedia 3 variant rasa1. Chicken2. Salmon3. Tuna**Varian di mix atau hanya 1 varian karena stock terbatas**Cara penyajian; ğŸ¾Bisa diberikan langsung ke kucing peliharaan anda, atau di campurkan ke makanan kering sehingga lebih meningkatkan nafsu makan kucing anda.Jumlah makan yang disarankan: ğŸ¾1. Jangan memberi makan anak kucing berusia kurang dari dua bulan2. Kitten / anak kucing 3 bulan keatas: max 1 stick/ hari3. Kitten muda dan dewasa : 6 bulan keatas max 3-6 stick/ hari(Hal ini dapat meningkat atau menurun sesuai dengan situasi aktual)About Pawsitive Vibes ğŸ¾  â€¢100% Original product   â€¢FREE packaging bubble dan kardus untuk produk yg riskan/gampang rusak. â€¢Jam Operasional 08:00-15:00. Order diluar jam operasional akan dikirim ketika beroperasi kembali.   â€¢Grab,Gojek,Instan available setiap senin-sabtuâ€¢JNT Senin-Sabtu. ",https://www.tokopedia.com/pawsitivevibes,4400764,6,True,False
375325472,HDT 9 PCS KUNCI L SET PANJANG KOMBINASI BINTANG,,2,False,Rp21.736,,Rp52.000,Mollar Official,Kota Cirebon,"Brand : HDTKunci ""L"" CrV HDT-9LC 9pcs CombinasiKey",https://www.tokopedia.com/mollarofficial,4400764,3,True,False
